,document,text,score,has_metrics,source_url,target,text_len
191,ГОСТ 12,"Плотность людского потока ( ) на первом участке пути, м2/м2, вычисляют по формуле , (8) где - число людей на первом участке, чел.; - средняя площадь горизонтальной проекции человека, принимаемая равной, м2: взрослого в домашней одежде ...................... 0,1 взрослого в зимней одежде ........................ 0,125 подростка ........................................ 0,07; - ширина первого участка пути, м.",3.0,ИСТИНА,https://meganorm.ru/mega_doc/norm/gost_gosudarstvennyj-standart/5/gost_12_1_004-91_mezhgosudarstvennyy_standart_sistema.html,0,
192,ГОСТ 12,"Площадь щели при разгерметизации фланцевого соединения трубопровода диаметром 150 мм и толщиной щели 0,5 мм равна.",3.0,ИСТИНА,https://meganorm.ru/mega_doc/norm/gost_gosudarstvennyj-standart/5/gost_12_1_004-91_mezhgosudarstvennyy_standart_sistema.html,0,
193,ГОСТ 12,"Для отклонения компрессора при заклинивании всасывающего клапана имеется система контроля давления, которая отключает компрессор через 10 с после заклинивания клапана.",3.0,ИСТИНА,https://meganorm.ru/mega_doc/norm/gost_gosudarstvennyj-standart/5/gost_12_1_004-91_mezhgosudarstvennyy_standart_sistema.html,0,
194,ГОСТ 12,"Ширина поэтажного коридора 1,5 м, расстояние от наиболее удаленного помещения этажа до выхода в лестничную клетку 40 м, через один выход эвакуируются 50 человек, ширина выхода 1,2 м.",3.0,ИСТИНА,https://meganorm.ru/mega_doc/norm/gost_gosudarstvennyj-standart/5/gost_12_1_004-91_mezhgosudarstvennyy_standart_sistema.html,0,
195,ГОСТ 12,"Радиус резервуара РВС - 20000 R = 22,81 м.",3.0,ИСТИНА,https://meganorm.ru/mega_doc/norm/gost_gosudarstvennyj-standart/5/gost_12_1_004-91_mezhgosudarstvennyy_standart_sistema.html,0,
196,ГОСТ 12,Время начала эвакуации принимаем равным 2 мин.,3.0,ИСТИНА,https://meganorm.ru/mega_doc/norm/gost_gosudarstvennyj-standart/5/gost_12_1_004-91_mezhgosudarstvennyy_standart_sistema.html,0,
197,ГОСТ 12,При этом время блокирования эвакуационных путей на этаже пожара принимаем равным 1 мин в соответствии с требованиями строительных норм и правил проектирования зданий и сооружений.,3.0,ИСТИНА,https://meganorm.ru/mega_doc/norm/gost_gosudarstvennyj-standart/5/gost_12_1_004-91_mezhgosudarstvennyy_standart_sistema.html,0,
198,ГОСТ 12,"Условие формулы (2) Приложения 2 выполняется, поэтому безопасность людей в здании на случай возникновения пожара обеспечена.",3.0,ИСТИНА,https://meganorm.ru/mega_doc/norm/gost_gosudarstvennyj-standart/5/gost_12_1_004-91_mezhgosudarstvennyy_standart_sistema.html,0,
199,ГОСТ 12,"Таким образом, вероятность появления около резервуара какого-либо теплового источника в соответствии с Приложением 3 составит значение.",3.0,ИСТИНА,https://meganorm.ru/mega_doc/norm/gost_gosudarstvennyj-standart/5/gost_12_1_004-91_mezhgosudarstvennyy_standart_sistema.html,0,
200,ГОСТ 12,"Данные для расчета Ацетон находится в аппарате с максимальным объемом заполнения , равным 0,07 м3, и в центре помещения над уровнем пола.",3.0,ИСТИНА,https://meganorm.ru/mega_doc/norm/gost_gosudarstvennyj-standart/5/gost_12_1_004-91_mezhgosudarstvennyy_standart_sistema.html,0,
201,ГОСТ 12,К малоопасным относятся также негорючие вещества и материалы по п. 1.6 в горючей упаковке.,3.0,ИСТИНА,https://meganorm.ru/mega_doc/norm/gost_gosudarstvennyj-standart/5/gost_12_1_004-91_mezhgosudarstvennyy_standart_sistema.html,0,
202,ГОСТ 12,"Следовательно, принимаем, что весь разлившийся ацетон, кг, за время аварийной ситуации, равное 3600 с, испарится в объем помещения, т.е..",3.0,ИСТИНА,https://meganorm.ru/mega_doc/norm/gost_gosudarstvennyj-standart/5/gost_12_1_004-91_mezhgosudarstvennyy_standart_sistema.html,0,
203,ГОСТ 12,Свободный объем помещения равен 10000 м3.,3.0,ИСТИНА,https://meganorm.ru/mega_doc/norm/gost_gosudarstvennyj-standart/5/gost_12_1_004-91_mezhgosudarstvennyy_standart_sistema.html,0,
204,ГОСТ 12,"Расчет Объем ацетона, м3, вышедшего из трубопроводов, составляет , где - время автоматического отключения насоса, равное 2 мин.",3.0,ИСТИНА,https://meganorm.ru/mega_doc/norm/gost_gosudarstvennyj-standart/5/gost_12_1_004-91_mezhgosudarstvennyy_standart_sistema.html,0,
205,ГОСТ 12,Для сосудов объемом до 200 м3 различной формы с незначительными встроенными внутрь элементами значение фактора турбулизации не превышает . 4.3.,3.0,ИСТИНА,https://meganorm.ru/mega_doc/norm/gost_gosudarstvennyj-standart/5/gost_12_1_004-91_mezhgosudarstvennyy_standart_sistema.html,0,
206,ГОСТ 12,"С ростом объема аппарата значение фактора турбулизации увеличивается, и для полых аппаратов объемом около 10 м3 в зависимости от степени негерметичности (отношение ) аппарата.",3.0,ИСТИНА,https://meganorm.ru/mega_doc/norm/gost_gosudarstvennyj-standart/5/gost_12_1_004-91_mezhgosudarstvennyy_standart_sistema.html,0,
207,ГОСТ 12,"Приложение 8 МЕТОД ОПРЕДЕЛЕНИЯ БЕЗОПАСНОЙ ПЛОЩАДИ РАЗГЕРМЕТИЗАЦИИ ОБОРУДОВАНИЯ Настоящий метод предназначен для определения безопасной площади разгерметизации (такая площадь сбросного сечения предохранительного устройства, вскрытие которой в процессе сгорания смеси внутри оборудования, например аппарата, позволяет сохранить последний от разрушения или деформации) технологического оборудования, в котором обращаются, перерабатываются или получаются горючие газы, жидкости, способные создавать с воздухом или друг с другом взрывоопасные смеси, сгорающие ламинарно или турбулентно во фронтальном режиме.",3.0,ИСТИНА,https://meganorm.ru/mega_doc/norm/gost_gosudarstvennyj-standart/5/gost_12_1_004-91_mezhgosudarstvennyy_standart_sistema.html,0,
208,ГОСТ 12,"Следовательно, при температуре в аппарате 80 °C (353 К) максимальное значение нормальной скорости распространения пламени в соответствии с формулой (163).",3.0,ИСТИНА,https://meganorm.ru/mega_doc/norm/gost_gosudarstvennyj-standart/5/gost_12_1_004-91_mezhgosudarstvennyy_standart_sistema.html,0,
209,ГОСТ 12,Аппарат имеет рубашку обогрева (80 °C).,3.0,ИСТИНА,https://meganorm.ru/mega_doc/norm/gost_gosudarstvennyj-standart/5/gost_12_1_004-91_mezhgosudarstvennyy_standart_sistema.html,0,
210,ГОСТ 12,"С увеличением степени негерметичности сосуда объемом около 10 м3 от 0,025 до 0,25 значение фактора турбулизации возрастает от 2,5 до 5.",3.0,ИСТИНА,https://meganorm.ru/mega_doc/norm/gost_gosudarstvennyj-standart/5/gost_12_1_004-91_mezhgosudarstvennyy_standart_sistema.html,0,
211,ГОСТ 12,"Итак, безопасная площадь разгерметизации составляет в данном случае 0,175 м2, что равнозначно сбросному отверстию диаметром 0,47 м.",3.0,ИСТИНА,https://meganorm.ru/mega_doc/norm/gost_gosudarstvennyj-standart/5/gost_12_1_004-91_mezhgosudarstvennyy_standart_sistema.html,0,
212,ГОСТ 12,"Реактор вместимостью 6 м3, в котором возможно образование изопропаноловоздушной стехиометрической смеси при давлении 0,2 МПа, содержит сложные вращающиеся детали.",3.0,ИСТИНА,https://meganorm.ru/mega_doc/norm/gost_gosudarstvennyj-standart/5/gost_12_1_004-91_mezhgosudarstvennyy_standart_sistema.html,0,
213,ГОСТ 12,"При наличии орошения в трубопроводе и использовании приемной емкости, находящейся под разрежением, длина трубопровода (по результатам экспериментов - до 30 м) не оказывает заметного влияния на максимальное давление взрыва.",3.0,ИСТИНА,https://meganorm.ru/mega_doc/norm/gost_gosudarstvennyj-standart/5/gost_12_1_004-91_mezhgosudarstvennyy_standart_sistema.html,0,
214,ГОСТ 12,"Увеличение давления разгерметизации до ~ 0,2 МПа (при начальном давлении технологической среды 0,1 МПа) также приводит к исчезновению эффекта интенсификации взрыва.",3.0,ИСТИНА,https://meganorm.ru/mega_doc/norm/gost_gosudarstvennyj-standart/5/gost_12_1_004-91_mezhgosudarstvennyy_standart_sistema.html,0,
215,ГОСТ 12,"Полый технологический аппарат объемом 12 м3 рассчитан на максимальное избыточное давление 0,2 МПа (абсолютное давление 0,3 МПа) и предназначен для работы при атмосферном давлении с содержащей ацетон реакционной массой.",3.0,ИСТИНА,https://meganorm.ru/mega_doc/norm/gost_gosudarstvennyj-standart/5/gost_12_1_004-91_mezhgosudarstvennyy_standart_sistema.html,0,
216,ГОСТ 12,"Так, увеличение с целью снизить давление взрыва площади разгерметизации в 10 раз в сосуде объемом порядка 10 м3 сопровождается увеличением фактора турбулизации в 2 раза.",3.0,ИСТИНА,https://meganorm.ru/mega_doc/norm/gost_gosudarstvennyj-standart/5/gost_12_1_004-91_mezhgosudarstvennyy_standart_sistema.html,0,
217,ГОСТ 12,Ускорение пламени на специальных препятствиях достигает значений и более уже в сосудах объемом около 10 м3.,3.0,ИСТИНА,https://meganorm.ru/mega_doc/norm/gost_gosudarstvennyj-standart/5/gost_12_1_004-91_mezhgosudarstvennyy_standart_sistema.html,0,
218,ГОСТ 12,"Влияние формы аппарата Для технологического оборудования с отношением длины к диаметру до 5:1 можно считать, что форма аппарата не влияет на значение фактора турбулизации, так как увеличение поверхности пламени из-за его вытягивания по форме аппарата компенсируется уменьшением поверхности в результате более раннего касания пламенем стенок сосуда. 4.4.",3.0,ИСТИНА,https://meganorm.ru/mega_doc/norm/gost_gosudarstvennyj-standart/5/gost_12_1_004-91_mezhgosudarstvennyy_standart_sistema.html,0,
219,ГОСТ 12,"Влияние начальной герметизации аппарата Для полых аппаратов объемом до 200 м3 с начально открытыми сбросными сечениями, например люками, значение фактора турбулизации не превышает = 2, для аппаратов с начально закрытыми сбросными сечениями (мембраны, разгерметизаторы и т.д.) не превышает = 8. 4.5.",3.0,ИСТИНА,https://meganorm.ru/mega_doc/norm/gost_gosudarstvennyj-standart/5/gost_12_1_004-91_mezhgosudarstvennyy_standart_sistema.html,0,
220,ГОСТ 12,"Длина напорного и обводящего трубопроводов диаметром 0,05 м равна соответственно 3 и 10 м.",3.0,ИСТИНА,https://meganorm.ru/mega_doc/norm/gost_gosudarstvennyj-standart/5/gost_12_1_004-91_mezhgosudarstvennyy_standart_sistema.html,0,
221,ГОСТ 12,"Объем помещения составляет 10000 м3 (48 x 24 x 8,7).",3.0,ИСТИНА,https://meganorm.ru/mega_doc/norm/gost_gosudarstvennyj-standart/5/gost_12_1_004-91_mezhgosudarstvennyy_standart_sistema.html,0,
222,ГОСТ 12,Площадь разлива ацетона принимаем равной 116 м2.,3.0,ИСТИНА,https://meganorm.ru/mega_doc/norm/gost_gosudarstvennyj-standart/5/gost_12_1_004-91_mezhgosudarstvennyy_standart_sistema.html,0,
223,ГОСТ 12,"Приложение 7 Справочное ТРЕБОВАНИЯ ПОЖАРНОЙ БЕЗОПАСНОСТИ ПО СОВМЕСТНОМУ ХРАНЕНИЮ ВЕЩЕСТВ И МАТЕРИАЛОВ Требования предназначаются для всех предприятий, организаций и объектов независимо от их ведомственной подчиненности, имеющих склады или базы для хранения веществ и материалов.",3.0,ИСТИНА,https://meganorm.ru/mega_doc/norm/gost_gosudarstvennyj-standart/5/gost_12_1_004-91_mezhgosudarstvennyy_standart_sistema.html,1,
224,ГОСТ 12,"В качестве критической температуры, в зависимости от вида изделия, условий его эксплуатации и возможных источников зажигания, может быть принята температура, составляющая 80% температуры воспламенения изоляционного (конструкционного) материала. 2.7.",3.0,ИСТИНА,https://meganorm.ru/mega_doc/norm/gost_gosudarstvennyj-standart/5/gost_12_1_004-91_mezhgosudarstvennyy_standart_sistema.html,0,
225,ГОСТ 12,"Тогда время образования локального взрывоопасного облака, занимающего 5% объема цеха при работе вентиляции, будет равно.",3.0,ИСТИНА,https://meganorm.ru/mega_doc/norm/gost_gosudarstvennyj-standart/5/gost_12_1_004-91_mezhgosudarstvennyy_standart_sistema.html,0,
226,ГОСТ 12,"Обследование показало, что за год наблюдалось 10 случаев заклинивания клапанов.",3.0,ИСТИНА,https://meganorm.ru/mega_doc/norm/gost_gosudarstvennyj-standart/5/gost_12_1_004-91_mezhgosudarstvennyy_standart_sistema.html,0,
227,ГОСТ 12,"Статистические данные показывают, что за анализируемый период времени наблюдался один случай разрушения деталей поршневой группы, в результате чего в цилиндре компрессора в течение 2 мин наблюдалось искрение.",3.0,ИСТИНА,https://meganorm.ru/mega_doc/norm/gost_gosudarstvennyj-standart/5/gost_12_1_004-91_mezhgosudarstvennyy_standart_sistema.html,0,
228,ГОСТ 12,"Зная, что скорость движения этих деталей составляет , а их масса равна 10 кг и более, найдем энергию соударения ( ), Дж, по формуле.",3.0,ИСТИНА,https://meganorm.ru/mega_doc/norm/gost_gosudarstvennyj-standart/5/gost_12_1_004-91_mezhgosudarstvennyy_standart_sistema.html,0,
229,ГОСТ 12,"Известно, что фрикционные искры твердых сталей при энергиях соударения порядка 1000 Дж поджигают метановоздушные смеси с минимальной энергией зажигания 0,28 мДж.",3.0,ИСТИНА,https://meganorm.ru/mega_doc/norm/gost_gosudarstvennyj-standart/5/gost_12_1_004-91_mezhgosudarstvennyy_standart_sistema.html,0,
230,ГОСТ 12,"Минимальная энергия зажигания этиленовоздушной смеси равна 0,12 мДж, а энергия соударения тел значительно превышает 1000 Дж, следовательно:.",3.0,ИСТИНА,https://meganorm.ru/mega_doc/norm/gost_gosudarstvennyj-standart/5/gost_12_1_004-91_mezhgosudarstvennyy_standart_sistema.html,0,
231,ГОСТ 12,"Рассчитаем время образования взрывоопасной концентрации в локальном облаке, занимающем 5% объема цеха.",3.0,ИСТИНА,https://meganorm.ru/mega_doc/norm/gost_gosudarstvennyj-standart/5/gost_12_1_004-91_mezhgosudarstvennyy_standart_sistema.html,0,
232,ГОСТ 12,"Эффект интенсификации горения в сосуде при сбросе газов через трубопровод исчезает при увеличении давления разгерметизации до 0,2 МПа при начальном давлении 0,1 МПа. 4.8.",3.0,ИСТИНА,https://meganorm.ru/mega_doc/norm/gost_gosudarstvennyj-standart/5/gost_12_1_004-91_mezhgosudarstvennyy_standart_sistema.html,0,
233,ГОСТ 12,Влияние объема аппарата Для полых аппаратов объемом менее 1 м3 значение фактора турбулизации.,3.0,ИСТИНА,https://meganorm.ru/mega_doc/norm/gost_gosudarstvennyj-standart/5/gost_12_1_004-91_mezhgosudarstvennyy_standart_sistema.html,0,
234,ГОСТ 12,"Влияние условий истечения Если истечение горючей смеси и продуктов сгорания осуществляется через сбросный трубопровод, расположенный за разгерметизирующим элементом и имеющий диаметр, приблизительно равный диаметру сбросного отверстия, то значение фактора турбулизации вне зависимости от объема сосуда (до 15 м3) принимают (для сосудов со степенью негерметичности около , когда оснащение сосудов сбросным трубопроводом оправдано по соображениям разумного соотношения характерных размеров сосуда и трубопровода) при условии.",3.0,ИСТИНА,https://meganorm.ru/mega_doc/norm/gost_gosudarstvennyj-standart/5/gost_12_1_004-91_mezhgosudarstvennyy_standart_sistema.html,0,
235,ГОСТ 12,"Влияние степени негерметичности аппарата Увеличение степени негерметичности в 10 раз (от 0,025 до 0,25), что равнозначно увеличению площади разгерметизации в 10 раз для одного и того же аппарата, приводит к возрастанию фактора турбулизации в 2 раза (для аппаратов объемом около 10 м3 с до ). 4.6.",3.0,ИСТИНА,https://meganorm.ru/mega_doc/norm/gost_gosudarstvennyj-standart/5/gost_12_1_004-91_mezhgosudarstvennyy_standart_sistema.html,0,
236,ГОСТ 12,"Записанное относительно критериальное соотношение (159) принимает вид , а следовательно, максимально допустимое начальное давление горючей смеси в сосуде , т.е. не должно превышать 0,6 МПа. (Введено дополнительно, Изм. N 1.).",3.0,ИСТИНА,https://meganorm.ru/mega_doc/norm/gost_gosudarstvennyj-standart/5/gost_12_1_004-91_mezhgosudarstvennyy_standart_sistema.html,0,
237,ГОСТ 12,Коллективную защиту следует обеспечивать с помощью пожаробезопасных зон и других конструктивных решений.,2.0,ЛОЖЬ,https://meganorm.ru/mega_doc/norm/gost_gosudarstvennyj-standart/5/gost_12_1_004-91_mezhgosudarstvennyy_standart_sistema.html,1,
238,ГОСТ 12,"Показателем оценки уровня обеспечения пожарной безопасности людей на объектах является вероятность предотвращения воздействия ( ) опасных факторов пожара (ОФП), перечень которых определяется настоящим стандартом. 1.2.",2.0,ЛОЖЬ,https://meganorm.ru/mega_doc/norm/gost_gosudarstvennyj-standart/5/gost_12_1_004-91_mezhgosudarstvennyy_standart_sistema.html,0,
239,ГОСТ 12,"Средства индивидуальной защиты следует применять также для пожарных, участвующих в тушении пожара. 3.5.",2.0,ЛОЖЬ,https://meganorm.ru/mega_doc/norm/gost_gosudarstvennyj-standart/5/gost_12_1_004-91_mezhgosudarstvennyy_standart_sistema.html,1,
240,ГОСТ 12,"Методики, содержащиеся в стандартах и других нормативно-технических документах и предназначенные для определения показателей пожарной опасности строительных конструкций, их облицовок и отделок, веществ, материалов и изделий (в т.ч. незавершенного производства), должны адекватно отражать реальные условия пожара. 1.9.",2.0,ЛОЖЬ,https://meganorm.ru/mega_doc/norm/gost_gosudarstvennyj-standart/5/gost_12_1_004-91_mezhgosudarstvennyy_standart_sistema.html,0,
241,ГОСТ 12,Метод определения вероятности возникновения пожара от (в) электрических изделий приведен в Приложении 5 . 1.8.,2.0,ЛОЖЬ,https://meganorm.ru/mega_doc/norm/gost_gosudarstvennyj-standart/5/gost_12_1_004-91_mezhgosudarstvennyy_standart_sistema.html,0,
242,ГОСТ 12,"Объекты, отнесенные к соответствующим категориям по пожарной опасности согласно нормам технологического проектирования для определения категорий помещений и зданий по пожарной и взрывопожарной опасности, должны иметь экономически эффективные системы пожарной безопасности.",2.0,ЛОЖЬ,https://meganorm.ru/mega_doc/norm/gost_gosudarstvennyj-standart/5/gost_12_1_004-91_mezhgosudarstvennyy_standart_sistema.html,1,
243,ГОСТ 12,Метод определения вероятности возникновения пожара (взрыва) в пожароопасном объекте приведен в Приложении 3 . 1.4.,2.0,ЛОЖЬ,https://meganorm.ru/mega_doc/norm/gost_gosudarstvennyj-standart/5/gost_12_1_004-91_mezhgosudarstvennyy_standart_sistema.html,0,
244,ГОСТ 12,Конкретные значения минимально возможной вероятности возникновения пожара определяются проектировщиками и технологами при паспортизации этих объектов в установленном порядке.,2.0,ЛОЖЬ,https://meganorm.ru/mega_doc/norm/gost_gosudarstvennyj-standart/5/gost_12_1_004-91_mezhgosudarstvennyy_standart_sistema.html,0,
245,ГОСТ 12,"Объекты, пожары на которых могут привести к массовому поражению людей, находящихся на этих объектах, и окружающей территории опасными и вредными производственными факторами (по ГОСТ 12.0.003 ), а также опасными факторами пожара и их вторичными проявлениями, должны иметь системы пожарной безопасности, обеспечивающие минимально возможную вероятность возникновения пожара.",2.0,ЛОЖЬ,https://meganorm.ru/mega_doc/norm/gost_gosudarstvennyj-standart/5/gost_12_1_004-91_mezhgosudarstvennyy_standart_sistema.html,1,
246,ГОСТ 12,"Порядок совместного хранения веществ и материалов осуществляют в соответствии с Приложением 7 ; устранением контакта с воздухом пирофорных веществ; уменьшением определяющего размера горючей среды ниже предельно допустимого по горючести; выполнением действующих строительных норм, правил и стандартов. 2.4.",2.0,ЛОЖЬ,https://meganorm.ru/mega_doc/norm/gost_gosudarstvennyj-standart/5/gost_12_1_004-91_mezhgosudarstvennyy_standart_sistema.html,1,
247,ГОСТ 12,Перечень и требования к эффективности элементов конкретных систем пожарной безопасности должны устанавливаться нормативными и нормативно-техническими документами на соответствующие виды объектов.,2.0,ЛОЖЬ,https://meganorm.ru/mega_doc/norm/gost_gosudarstvennyj-standart/5/gost_12_1_004-91_mezhgosudarstvennyy_standart_sistema.html,1,
248,ГОСТ 12,"Объекты должны иметь системы пожарной безопасности, направленные на предотвращение воздействия на людей опасных факторов пожара, в том числе их вторичных проявлений, на требуемом уровне.",2.0,ЛОЖЬ,https://meganorm.ru/mega_doc/norm/gost_gosudarstvennyj-standart/5/gost_12_1_004-91_mezhgosudarstvennyy_standart_sistema.html,1,
249,ГОСТ 12,"Требуемый уровень обеспечения пожарной безопасности людей с помощью указанных систем должен быть не менее 0,999999 предотвращения воздействия опасных факторов в год в расчете на каждого человека, а допустимый уровень пожарной опасности для людей должен быть не более воздействия опасных факторов пожара, превышающих предельно допустимые значения, в год в расчете на каждого человека.",2.0,ЛОЖЬ,https://meganorm.ru/mega_doc/norm/gost_gosudarstvennyj-standart/5/gost_12_1_004-91_mezhgosudarstvennyy_standart_sistema.html,1,
250,ГОСТ 12,Метод определения вероятности возникновения пожара (взрыва) в пожаровзрывоопасном объекте Приложение 4.,2.0,ЛОЖЬ,https://meganorm.ru/mega_doc/norm/gost_gosudarstvennyj-standart/5/gost_12_1_004-91_mezhgosudarstvennyy_standart_sistema.html,0,
251,ГОСТ 12,"В зданиях и сооружениях необходимо предусмотреть технические средства (лестничные клетки, противопожарные стены, лифты, наружные пожарные лестницы, аварийные люки и т.п.), имеющие устойчивость при пожаре и огнестойкость конструкций не менее времени, необходимого для спасения людей при пожаре, и расчетного времени тушения пожара. 3.8.",2.0,ЛОЖЬ,https://meganorm.ru/mega_doc/norm/gost_gosudarstvennyj-standart/5/gost_12_1_004-91_mezhgosudarstvennyy_standart_sistema.html,1,
252,ГОСТ 12,"Каждый объект должен иметь такое объемно-планировочное и техническое исполнение, чтобы эвакуация людей из него была завершена до наступления предельно допустимых значений опасных факторов пожара, а при нецелесообразности эвакуации была обеспечена защита людей в объекте.",2.0,ЛОЖЬ,https://meganorm.ru/mega_doc/norm/gost_gosudarstvennyj-standart/5/gost_12_1_004-91_mezhgosudarstvennyy_standart_sistema.html,1,
253,ГОСТ 12,"Для обеспечения эвакуации необходимо: установить количество, размеры и соответствующее конструктивное исполнение эвакуационных путей и выходов; обеспечить возможность беспрепятственного движения людей по эвакуационным путям; организовать при необходимости управление движением людей по эвакуационным путям (световые указатели, звуковое и речевое оповещение и т.п.). 3.4.",2.0,ЛОЖЬ,https://meganorm.ru/mega_doc/norm/gost_gosudarstvennyj-standart/5/gost_12_1_004-91_mezhgosudarstvennyy_standart_sistema.html,1,
254,ГОСТ 12,Средства коллективной и индивидуальной защиты должны обеспечивать безопасность людей в течение всего времени действия опасных факторов пожара.,2.0,ЛОЖЬ,https://meganorm.ru/mega_doc/norm/gost_gosudarstvennyj-standart/5/gost_12_1_004-91_mezhgosudarstvennyy_standart_sistema.html,1,
255,ГОСТ 12,"Ограничение распространения пожара за пределы очага должно достигаться применением одного из следующих способов или их комбинацией: устройством противопожарных преград; установлением предельно допустимых по технико-экономическим расчетам площадей противопожарных отсеков и секций, а также этажности зданий и сооружений, но не более определенных нормами; устройством аварийного отключения и переключения установок и коммуникаций; применением средств, предотвращающих или ограничивающих разлив и растекание жидкостей при пожаре; применением огнепреграждающих устройств в оборудовании. 3.3.",2.0,ЛОЖЬ,https://meganorm.ru/mega_doc/norm/gost_gosudarstvennyj-standart/5/gost_12_1_004-91_mezhgosudarstvennyy_standart_sistema.html,1,
256,ГОСТ 12,Метод экспериментального определения вероятности возникновения пожара в (от) электрических изделиях Приложение 6.,2.0,ЛОЖЬ,https://meganorm.ru/mega_doc/norm/gost_gosudarstvennyj-standart/5/gost_12_1_004-91_mezhgosudarstvennyy_standart_sistema.html,0,
257,ГОСТ 12,"Системы пожарной безопасности должны характеризоваться уровнем обеспечения пожарной безопасности людей и материальных ценностей, а также экономическими критериями эффективности этих систем для материальных ценностей, с учетом всех стадий (научная разработка, проектирование, строительство, эксплуатация) жизненного цикла объектов, и выполнять одну из следующих задач: исключать возникновение пожара; обеспечивать пожарную безопасность людей; обеспечивать пожарную безопасность материальных ценностей; обеспечивать пожарную безопасность людей и материальных ценностей одновременно. 1.2.",2.0,ЛОЖЬ,https://meganorm.ru/mega_doc/norm/gost_gosudarstvennyj-standart/5/gost_12_1_004-91_mezhgosudarstvennyy_standart_sistema.html,0,
258,ГОСТ 12,"Вычисляют продолжительность начальной стадии пожара по формулам: для помещений с объемом : , (147) для помещений с объемом : , (148) где - минимальная продолжительность начальной стадии пожара, с, определяют в соответствии с черт. 7 , 8 ; - средняя скорость потери массы пожарной нагрузки в начальной стадии пожара, , вычисляют по формуле , (149) где - скорость потери массы в начальной стадии пожара i -го материала пожарной нагрузки, . - средняя теплота сгорания пожарной нагрузки, , вычисляют по формуле , (150) - линейная скорость распространения пламени,.",2.0,ЛОЖЬ,https://meganorm.ru/mega_doc/norm/gost_gosudarstvennyj-standart/5/gost_12_1_004-91_mezhgosudarstvennyy_standart_sistema.html,0,
259,ГОСТ 12,"Минимальную продолжительность начальной стадии пожара в помещении определяют в зависимости от объема помещения, высоты помещения и количества приведенной пожарной нагрузки ( черт. 7 , 8 ).",2.0,ЛОЖЬ,https://meganorm.ru/mega_doc/norm/gost_gosudarstvennyj-standart/5/gost_12_1_004-91_mezhgosudarstvennyy_standart_sistema.html,0,
260,ГОСТ 12,"Значение предотвращенных потерь ( ), руб., определяют по формуле , (115) где , - экономические потери от одного пожара на охраняемом объекте соответственно до и после реализации мероприятий по обеспечению пожарной безопасности, руб.",2.0,ЛОЖЬ,https://meganorm.ru/mega_doc/norm/gost_gosudarstvennyj-standart/5/gost_12_1_004-91_mezhgosudarstvennyy_standart_sistema.html,0,
261,ГОСТ 12,В этом случае в качестве следует учитывать ликвидационное сальдо. 2.,2.0,ЛОЖЬ,https://meganorm.ru/mega_doc/norm/gost_gosudarstvennyj-standart/5/gost_12_1_004-91_mezhgosudarstvennyy_standart_sistema.html,0,
262,ГОСТ 12,"Метод определения площади пожара Настоящий метод предназначен для определения площади пожара, значение которой необходимо при расчете потерь от пожара на объекте.",2.0,ЛОЖЬ,https://meganorm.ru/mega_doc/norm/gost_gosudarstvennyj-standart/5/gost_12_1_004-91_mezhgosudarstvennyy_standart_sistema.html,0,
263,ГОСТ 12,"Экономические потери ( и ) от пожара на объекте за год могут быть определены на основании статистических данных о пожарах и использовании расчетного метода ( разд. 1 , 2 , 3 ). 2.2.",2.0,ЛОЖЬ,https://meganorm.ru/mega_doc/norm/gost_gosudarstvennyj-standart/5/gost_12_1_004-91_mezhgosudarstvennyy_standart_sistema.html,0,
264,ГОСТ 12,Экономический эффект затрат на обеспечение пожарной безопасности определяется по результатам эксплуатации за расчетный период.,2.0,ЛОЖЬ,https://meganorm.ru/mega_doc/norm/gost_gosudarstvennyj-standart/5/gost_12_1_004-91_mezhgosudarstvennyy_standart_sistema.html,0,
265,ГОСТ 12,"При этом должны учитываться возможности закупки техники за рубежом, организации собственного производства на основе приобретения лицензий, организации совместного производства с зарубежными партнерами.",2.0,ЛОЖЬ,https://meganorm.ru/mega_doc/norm/gost_gosudarstvennyj-standart/5/gost_12_1_004-91_mezhgosudarstvennyy_standart_sistema.html,0,
266,ГОСТ 12,Конечный год использования результатов мероприятия по обеспечению пожарной безопасности определяется разработчиком и согласовывается с основным заказчиком (потребителем).,2.0,ЛОЖЬ,https://meganorm.ru/mega_doc/norm/gost_gosudarstvennyj-standart/5/gost_12_1_004-91_mezhgosudarstvennyy_standart_sistema.html,0,
267,ГОСТ 12,Конечный год расчетного периода определяется моментом завершения использования результатов осуществления мероприятия.,2.0,ЛОЖЬ,https://meganorm.ru/mega_doc/norm/gost_gosudarstvennyj-standart/5/gost_12_1_004-91_mezhgosudarstvennyy_standart_sistema.html,0,
268,ГОСТ 12,"Экономический эффект определяется по всему циклу реализации мероприятия по обеспечению пожарной безопасности за расчетный период времени, включающий в себя время проведения научно-исследовательских и опытно-конструкторских работ, освоение и производство элементов систем и мероприятий по обеспечению пожарной безопасности, а также время использования результатов осуществления мероприятия на охраняемом объекте.",2.0,ЛОЖЬ,https://meganorm.ru/mega_doc/norm/gost_gosudarstvennyj-standart/5/gost_12_1_004-91_mezhgosudarstvennyy_standart_sistema.html,0,
