document,text,score,has_metrics,source_url,target
ГОСТ 31251-2003,Ниже представлен образец оформления протокола идентификационного контроля материалов по методу калориметрии путем определения низшей теплоты сгорания.,2.0,False,https://meganorm.ru/mega_doc/norm/gost_gosudarstvennyj-standart/4/gost_31251-2008_mezhgosudarstvennyy_standart_steny_naruzhnye.html,0
ГОСТ 31251-2003,Акт калибровки испытательной установки вместе с видео- и фотоматериалами калибровки должен быть заверен руководителем испытательной лаборатории и предъявляться заказчику испытаний и представителям надзорных органов по их требованию.,2.0,False,https://meganorm.ru/mega_doc/norm/gost_gosudarstvennyj-standart/4/gost_31251-2008_mezhgosudarstvennyy_standart_steny_naruzhnye.html,0
ГОСТ 12,"Проем, расположенный в стене толщиной более 0,7 м, а также тамбур следует считать самостоятельным участком горизонтального пути, имеющим конечную длину.",5.0,True,https://meganorm.ru/mega_doc/norm/gost_gosudarstvennyj-standart/5/gost_12_1_004-91_mezhgosudarstvennyy_standart_sistema.html,0
ГОСТ 12,"При отсутствии необходимых исходных данных для определения времени начала эвакуации в зданиях (сооружениях) без систем оповещения величину следует принимать равной 0,5 мин - для этажа пожара и 2 мин - для вышележащих этажей.",5.0,True,https://meganorm.ru/mega_doc/norm/gost_gosudarstvennyj-standart/5/gost_12_1_004-91_mezhgosudarstvennyy_standart_sistema.html,0
ГОСТ 12,"Горизонтальное расстояние между ними должно соответствовать требованиям нормативных документов, но быть не менее 5 м.",5.0,True,https://meganorm.ru/mega_doc/norm/gost_gosudarstvennyj-standart/5/gost_12_1_004-91_mezhgosudarstvennyy_standart_sistema.html,1
ГОСТ 12,"Горизонтальное расстояние между ними должно соответствовать требованиям нормативных документов, но быть не менее 10 м.",5.0,True,https://meganorm.ru/mega_doc/norm/gost_gosudarstvennyj-standart/5/gost_12_1_004-91_mezhgosudarstvennyy_standart_sistema.html,1
ГОСТ 12,"Горизонтальное расстояние между ними должно соответствовать требованиям нормативных документов, но быть не менее 5 м.",5.0,True,https://meganorm.ru/mega_doc/norm/gost_gosudarstvennyj-standart/5/gost_12_1_004-91_mezhgosudarstvennyy_standart_sistema.html,1
ГОСТ 12,"Горизонтальное расстояние между ними должно соответствовать требованиям нормативных документов, но быть не менее 10 м.",5.0,True,https://meganorm.ru/mega_doc/norm/gost_gosudarstvennyj-standart/5/gost_12_1_004-91_mezhgosudarstvennyy_standart_sistema.html,1
ГОСТ 12,"Горизонтальное расстояние между ними должно соответствовать требованиям нормативных документов, но быть не менее 10 м.",5.0,True,https://meganorm.ru/mega_doc/norm/gost_gosudarstvennyj-standart/5/gost_12_1_004-91_mezhgosudarstvennyy_standart_sistema.html,1
ГОСТ 12,"Требуется определить, до какого максимального начального давления можно подавать в сосуд горючую смесь, чтобы после ее воспламенения в центре сосуда давление взрыва не превысило допустимого давления 2,0 МПа.",5.0,True,https://meganorm.ru/mega_doc/norm/gost_gosudarstvennyj-standart/5/gost_12_1_004-91_mezhgosudarstvennyy_standart_sistema.html,0
ГОСТ 12,"Отсюда нетрудно вычислить, что диаметр предохранительной мембраны должен быть равен 0,5 м.",5.0,True,https://meganorm.ru/mega_doc/norm/gost_gosudarstvennyj-standart/5/gost_12_1_004-91_mezhgosudarstvennyy_standart_sistema.html,0
ГОСТ 12,"Выбрав в качестве значения коэффициента расхода , получаем выражение , т.е. диаметр сбросного трубопровода должен составлять около 0,7 м, что слишком много для сосуда, эквивалентный диаметр которого (диаметр сферы объемом 4 м3) 1,97 м.",5.0,True,https://meganorm.ru/mega_doc/norm/gost_gosudarstvennyj-standart/5/gost_12_1_004-91_mezhgosudarstvennyy_standart_sistema.html,0
ГОСТ 12,"Сосуд объемом 4 м3 без встроенных внутрь элементов для хранения бензола, рассчитанный на максимальное абсолютное давление 0,2 МПа, необходимо оснастить надежной системой сброса давления взрыва с отводом продуктов взрыва по трубопроводу в безопасное место.",5.0,True,https://meganorm.ru/mega_doc/norm/gost_gosudarstvennyj-standart/5/gost_12_1_004-91_mezhgosudarstvennyy_standart_sistema.html,0
ГОСТ 12,"В лабораторном сосуде объемом 0,01 м3, рассчитанном на давление 2,0 МПа и имеющем сбросное отверстие для установки предохранительной мембраны диаметром 2,5 см, проводят исследования по определению нормальных скоростей распространения пламени для стехиометрических метановоздушных смесей при различных давлениях.",5.0,True,https://meganorm.ru/mega_doc/norm/gost_gosudarstvennyj-standart/5/gost_12_1_004-91_mezhgosudarstvennyy_standart_sistema.html,0
ГОСТ 12,"Нижний концентрационный предел воспламенения этилена ( в смеси с воздухом равен 2,75%, поэтому, в соответствии с СНиП II-90-81 : производство по взрывной, взрывопожарной и пожарной опасности относится к категории А, то есть в цехе возможно возникновение как пожара, так и взрыва.",5.0,True,https://meganorm.ru/mega_doc/norm/gost_gosudarstvennyj-standart/5/gost_12_1_004-91_mezhgosudarstvennyy_standart_sistema.html,0
ГОСТ 12,"Расчетное время эвакуации , определенное в соответствии с теми же нормами, равно 0,47 мин.",5.0,True,https://meganorm.ru/mega_doc/norm/gost_gosudarstvennyj-standart/5/gost_12_1_004-91_mezhgosudarstvennyy_standart_sistema.html,0
ГОСТ 12,"Если выбранное и вычисленное значения отличаются более чем на 5%, то вычисление необходимо повторить.",5.0,True,https://meganorm.ru/mega_doc/norm/gost_gosudarstvennyj-standart/5/gost_12_1_004-91_mezhgosudarstvennyy_standart_sistema.html,0
ГОСТ 12,"Требуется определить безопасную площадь разгерметизации при условии, что реактор рассчитан на избыточное давление 0,4 МПа (абсолютное давление 0,5 МПа).",5.0,True,https://meganorm.ru/mega_doc/norm/gost_gosudarstvennyj-standart/5/gost_12_1_004-91_mezhgosudarstvennyy_standart_sistema.html,0
ГОСТ 12,Время автоматического отключения циклона не более 2 мин.,5.0,True,https://meganorm.ru/mega_doc/norm/gost_gosudarstvennyj-standart/5/gost_12_1_004-91_mezhgosudarstvennyy_standart_sistema.html,1
ГОСТ 12,"Горизонтальное расстояние между ними должно соответствовать требованиям нормативных документов, но быть не менее 5 м.",5.0,True,https://meganorm.ru/mega_doc/norm/gost_gosudarstvennyj-standart/5/gost_12_1_004-91_mezhgosudarstvennyy_standart_sistema.html,1
ГОСТ 12,"Механические (фрикционные) искры (искры от удара и трения) Размеры искр удара и трения, которые представляют собой раскаленную до свечения частичку металла или камня, обычно не превышают 0,5 мм, а их температура находится в пределах температуры плавления металла.",5.0,True,https://meganorm.ru/mega_doc/norm/gost_gosudarstvennyj-standart/5/gost_12_1_004-91_mezhgosudarstvennyy_standart_sistema.html,0
ГОСТ 12,"Предотвращение образования в горючей среде источников зажигания должно достигаться применением одного из следующих способов или их комбинацией: применением машин, механизмов, оборудования, устройств, при эксплуатации которых не образуются источники зажигания; применением электрооборудования, соответствующего пожароопасной и взрывоопасной зонам, группе и категории взрывоопасной смеси в соответствии с требованиями ГОСТ 12.1.011 <*> и Правил устройства электроустановок; -------------------------------- <*> В Российской Федерации действуют ГОСТ Р 51330.2-99 , ГОСТ Р 51330.5-99 , ГОСТ Р 51330.11-99 , ГОСТ Р 51330.19-99 . применением в конструкции быстродействующих средств защитного отключения возможных источников зажигания; применением технологического процесса и оборудования, удовлетворяющих требованиям электростатической искробезопасности по ГОСТ 12.1.018 ; устройством молниезащиты зданий, сооружений и оборудования; поддержанием температуры нагрева поверхности машин, механизмов, оборудования, устройств, веществ и материалов, которые могут войти в контакт с горючей средой, ниже предельно допустимой, составляющей 80% наименьшей температуры самовоспламенения горючего; исключением возможности появления искрового разряда в горючей среде с энергией, равной и выше минимальной энергии зажигания; применением неискрящего инструмента при работе с легковоспламеняющимися жидкостями и горючими газами; ликвидацией условий для теплового, химического и (или) микробиологического самовозгорания обращающихся веществ, материалов, изделий и конструкций.",4.5,True,https://meganorm.ru/mega_doc/norm/gost_gosudarstvennyj-standart/5/gost_12_1_004-91_mezhgosudarstvennyy_standart_sistema.html,0
ГОСТ 12,"Прямой удар молнии Опасность прямого удара молнии заключается в контакте горючей среды с каналом молнии, температура в котором достигает 30000 °C при силе тока 200000 А и времени действия около 100 мкс.",3.0,True,https://meganorm.ru/mega_doc/norm/gost_gosudarstvennyj-standart/5/gost_12_1_004-91_mezhgosudarstvennyy_standart_sistema.html,0
ГОСТ 12,"Если рассчитывать свободный объем невозможно, допускается принимать его равным 80% геометрического объема.",3.0,True,https://meganorm.ru/mega_doc/norm/gost_gosudarstvennyj-standart/5/gost_12_1_004-91_mezhgosudarstvennyy_standart_sistema.html,1
ГОСТ 12,"Сначала рассчитывают значения критической продолжительности пожара ( ) по условию достижения каждым из ОФП предельно допустимых значений в зоне пребывания людей (рабочей зоне): по повышенной температуре , (25) по потере видимости , (26) по пониженному содержанию кислорода , (27) по каждому из газообразных токсичных продуктов горения , (28) где - размерный комплекс, зависящий от теплоты сгорания материала и свободного объема помещения, кг; - начальная температура воздуха в помещении, °C; - показатель степени, учитывающий изменение массы выгорающего материала во времени; - размерный параметр, учитывающий удельную массовую скорость выгорания горючего материала и площадь пожара, ; - безразмерный параметр, учитывающий неравномерность распределения ОФП по высоте помещения; - низшая теплота сгорания материала, ; - удельная изобарная теплоемкость газа, ; - коэффициент теплопотерь; - коэффициент полноты горения; - свободный объем помещения, м3; - коэффициент отражения предметов на путях эвакуации; - начальная освещенность, лк; - предельная дальность видимости в дыму, м; - дымообразующая способность горящего материала, ; - удельный выход токсичных газов при сгорании 1 кг материала, ; - предельно допустимое содержание токсичного газа в помещении, ( ; ; ); - удельный расход кислорода,.",3.0,True,https://meganorm.ru/mega_doc/norm/gost_gosudarstvennyj-standart/5/gost_12_1_004-91_mezhgosudarstvennyy_standart_sistema.html,0
ГОСТ 12,"0,1 взрослого в зимней одежде ........................",3.0,True,https://meganorm.ru/mega_doc/norm/gost_gosudarstvennyj-standart/5/gost_12_1_004-91_mezhgosudarstvennyy_standart_sistema.html,0
ГОСТ 12,Размер капель металла при этом достигает 3 мм (при потолочной сварке - 4 мм).,3.0,True,https://meganorm.ru/mega_doc/norm/gost_gosudarstvennyj-standart/5/gost_12_1_004-91_mezhgosudarstvennyy_standart_sistema.html,0
ГОСТ 12,"Температура капель алюминия при коротком замыкании достигает 2500 °C, температура сварочных частиц и никелевых частиц ламп накаливания достигает 2100 °C.",3.0,True,https://meganorm.ru/mega_doc/norm/gost_gosudarstvennyj-standart/5/gost_12_1_004-91_mezhgosudarstvennyy_standart_sistema.html,0
ГОСТ 12,"Температура дуги при сварке и резке достигает 4000 °C, поэтому дуга является источником зажигания всех горючих веществ.",3.0,True,https://meganorm.ru/mega_doc/norm/gost_gosudarstvennyj-standart/5/gost_12_1_004-91_mezhgosudarstvennyy_standart_sistema.html,0
ГОСТ 12,"Размер капель при резке металла достигает 15 - 26 мм, скорость - , температура 1500 °C.",3.0,True,https://meganorm.ru/mega_doc/norm/gost_gosudarstvennyj-standart/5/gost_12_1_004-91_mezhgosudarstvennyy_standart_sistema.html,0
ГОСТ 12,"Энергия искрового разряда превышает 250 мДж и достаточна для воспламенения горючих веществ с минимальной энергией зажигания до 0,25 Дж.",3.0,True,https://meganorm.ru/mega_doc/norm/gost_gosudarstvennyj-standart/5/gost_12_1_004-91_mezhgosudarstvennyy_standart_sistema.html,0
ГОСТ 12,"Влияние формы аппарата Для технологического оборудования с отношением длины к диаметру до 5:1 можно считать, что форма аппарата не влияет на значение фактора турбулизации, так как увеличение поверхности пламени из-за его вытягивания по форме аппарата компенсируется уменьшением поверхности в результате более раннего касания пламенем стенок сосуда.",3.0,True,https://meganorm.ru/mega_doc/norm/gost_gosudarstvennyj-standart/5/gost_12_1_004-91_mezhgosudarstvennyy_standart_sistema.html,0
ГОСТ 12,Влияние объема аппарата Для полых аппаратов объемом менее 1 м3 значение фактора турбулизации.,3.0,True,https://meganorm.ru/mega_doc/norm/gost_gosudarstvennyj-standart/5/gost_12_1_004-91_mezhgosudarstvennyy_standart_sistema.html,0
ГОСТ 12,Примеры расчетов Утвержден Постановлением Госстандарта СССР от 14 июня 1991 г. N 875 МЕЖГОСУДАРСТВЕННЫЙ СТАНДАРТ СИСТЕМА СТАНДАРТОВ БЕЗОПАСНОСТИ ТРУДА ПОЖАРНАЯ БЕЗОПАСНОСТЬ ОБЩИЕ ТРЕБОВАНИЯ Occupational safety standards system. Fire safety. General requirements ГОСТ 12.1.004-91 Группа Т58 МКС.,3.0,True,https://meganorm.ru/mega_doc/norm/gost_gosudarstvennyj-standart/5/gost_12_1_004-91_mezhgosudarstvennyy_standart_sistema.html,0
ГОСТ 12,"Учитывая, что из всей массы этилена, вышедшего в объем помещения, только 70% участвуют в образовании локального взрывоопасного облака, время образования этого облака и время его существования после устранения утечки этилена будет равно:.",3.0,True,https://meganorm.ru/mega_doc/norm/gost_gosudarstvennyj-standart/5/gost_12_1_004-91_mezhgosudarstvennyy_standart_sistema.html,0
ГОСТ 12,"Рассчитаем время образования взрывоопасной концентрации в локальном облаке, занимающем 5% объема цеха.",3.0,True,https://meganorm.ru/mega_doc/norm/gost_gosudarstvennyj-standart/5/gost_12_1_004-91_mezhgosudarstvennyy_standart_sistema.html,0
ГОСТ 12,"Данные для расчета Ацетон находится в аппарате с максимальным объемом заполнения , равным 0,07 м3, и в центре помещения над уровнем пола.",3.0,True,https://meganorm.ru/mega_doc/norm/gost_gosudarstvennyj-standart/5/gost_12_1_004-91_mezhgosudarstvennyy_standart_sistema.html,0
ГОСТ 12,"Радиус резервуара РВС - 20000 R = 22,81 м.",3.0,True,https://meganorm.ru/mega_doc/norm/gost_gosudarstvennyj-standart/5/gost_12_1_004-91_mezhgosudarstvennyy_standart_sistema.html,0
ГОСТ 12,"Ширина поэтажного коридора 1,5 м, расстояние от наиболее удаленного помещения этажа до выхода в лестничную клетку 40 м, через один выход эвакуируются 50 человек, ширина выхода 1,2 м.",3.0,True,https://meganorm.ru/mega_doc/norm/gost_gosudarstvennyj-standart/5/gost_12_1_004-91_mezhgosudarstvennyy_standart_sistema.html,0
ГОСТ 12,При этом время блокирования эвакуационных путей на этаже пожара принимаем равным 1 мин в соответствии с требованиями строительных норм и правил проектирования зданий и сооружений.,3.0,True,https://meganorm.ru/mega_doc/norm/gost_gosudarstvennyj-standart/5/gost_12_1_004-91_mezhgosudarstvennyy_standart_sistema.html,1
ГОСТ 12,"Длина напорного и обводящего трубопроводов диаметром 0,05 м равна соответственно 3 и 10 м.",3.0,True,https://meganorm.ru/mega_doc/norm/gost_gosudarstvennyj-standart/5/gost_12_1_004-91_mezhgosudarstvennyy_standart_sistema.html,0
ГОСТ 12,"Для отклонения компрессора при заклинивании всасывающего клапана имеется система контроля давления, которая отключает компрессор через 10 с после заклинивания клапана.",3.0,True,https://meganorm.ru/mega_doc/norm/gost_gosudarstvennyj-standart/5/gost_12_1_004-91_mezhgosudarstvennyy_standart_sistema.html,0
ГОСТ 12,"При высоте расположения провода 10 м вероятность попадания частиц на расстояние 9 м составляет 0,06, 7 м - 0,45 и 5 м - 0,92, при высоте расположения 3 м вероятность попадания частиц на расстояние 8 м составляет 0,01, 6 м - 0,29 и 4 м - 0,96, а при высоте 1 м вероятность разлета частиц на 6 м - 0,06, 5 м - 0,24, 4 м - 0,66 и 3 м - 0,99.",3.0,True,https://meganorm.ru/mega_doc/norm/gost_gosudarstvennyj-standart/5/gost_12_1_004-91_mezhgosudarstvennyy_standart_sistema.html,0
ГОСТ 12,"Установлено, что искра диаметром 2 мм пожароопасна, если имеет температуру около 1000 °C, диаметром 3 мм - 800 °C, диаметром 5 мм - 600 °C.",3.0,True,https://meganorm.ru/mega_doc/norm/gost_gosudarstvennyj-standart/5/gost_12_1_004-91_mezhgosudarstvennyy_standart_sistema.html,0
ГОСТ 12,"Площадь щели при разгерметизации фланцевого соединения трубопровода диаметром 150 мм и толщиной щели 0,5 мм равна.",3.0,True,https://meganorm.ru/mega_doc/norm/gost_gosudarstvennyj-standart/5/gost_12_1_004-91_mezhgosudarstvennyy_standart_sistema.html,0
ГОСТ 12,"При соприкосновении человека с заземленным предметом возникают искры с энергией от 2,5 до 7,5 мДж.",3.0,True,https://meganorm.ru/mega_doc/norm/gost_gosudarstvennyj-standart/5/gost_12_1_004-91_mezhgosudarstvennyy_standart_sistema.html,0
ГОСТ 12,"Так как температура колбы электролампочки мощностью 150 Вт равна 350 °C, а температура самовоспламенения этилена 540 °C, следовательно, нагретая колба не может быть источником зажигания этиленовоздушной смеси.",3.0,True,https://meganorm.ru/mega_doc/norm/gost_gosudarstvennyj-standart/5/gost_12_1_004-91_mezhgosudarstvennyy_standart_sistema.html,0
ГОСТ 12,"Время истечения этилена при имевших место авариях за анализируемый период времени было равно 4,5, 5 и 5,5 мин.",3.0,True,https://meganorm.ru/mega_doc/norm/gost_gosudarstvennyj-standart/5/gost_12_1_004-91_mezhgosudarstvennyy_standart_sistema.html,0
ГОСТ 12,"Минимальная энергия зажигания этиленовоздушной смеси равна 0,12 мДж, а энергия соударения тел значительно превышает 1000 Дж, следовательно:.",3.0,True,https://meganorm.ru/mega_doc/norm/gost_gosudarstvennyj-standart/5/gost_12_1_004-91_mezhgosudarstvennyy_standart_sistema.html,0
ГОСТ 12,Площадь разлива ацетона принимаем равной 116 м2.,3.0,True,https://meganorm.ru/mega_doc/norm/gost_gosudarstvennyj-standart/5/gost_12_1_004-91_mezhgosudarstvennyy_standart_sistema.html,0
ГОСТ 12,"Влияние начальной герметизации аппарата Для полых аппаратов объемом до 200 м3 с начально открытыми сбросными сечениями, например люками, значение фактора турбулизации не превышает = 2, для аппаратов с начально закрытыми сбросными сечениями (мембраны, разгерметизаторы и т.д.) не превышает = 8.",3.0,True,https://meganorm.ru/mega_doc/norm/gost_gosudarstvennyj-standart/5/gost_12_1_004-91_mezhgosudarstvennyy_standart_sistema.html,0
ГОСТ 12,"С ростом объема аппарата значение фактора турбулизации увеличивается, и для полых аппаратов объемом около 10 м3 в зависимости от степени негерметичности (отношение ) аппарата.",3.0,True,https://meganorm.ru/mega_doc/norm/gost_gosudarstvennyj-standart/5/gost_12_1_004-91_mezhgosudarstvennyy_standart_sistema.html,0
ГОСТ 12,"С увеличением степени негерметичности сосуда объемом около 10 м3 от 0,025 до 0,25 значение фактора турбулизации возрастает от 2,5 до 5.",3.0,True,https://meganorm.ru/mega_doc/norm/gost_gosudarstvennyj-standart/5/gost_12_1_004-91_mezhgosudarstvennyy_standart_sistema.html,0
ГОСТ 12,"Так, увеличение с целью снизить давление взрыва площади разгерметизации в 10 раз в сосуде объемом порядка 10 м3 сопровождается увеличением фактора турбулизации в 2 раза.",3.0,True,https://meganorm.ru/mega_doc/norm/gost_gosudarstvennyj-standart/5/gost_12_1_004-91_mezhgosudarstvennyy_standart_sistema.html,0
ГОСТ 12,Ускорение пламени на специальных препятствиях достигает значений и более уже в сосудах объемом около 10 м3.,3.0,True,https://meganorm.ru/mega_doc/norm/gost_gosudarstvennyj-standart/5/gost_12_1_004-91_mezhgosudarstvennyy_standart_sistema.html,0
ГОСТ 12,"Эффект интенсификации горения в сосуде при сбросе газов через трубопровод исчезает при увеличении давления разгерметизации до 0,2 МПа при начальном давлении 0,1 МПа.",3.0,True,https://meganorm.ru/mega_doc/norm/gost_gosudarstvennyj-standart/5/gost_12_1_004-91_mezhgosudarstvennyy_standart_sistema.html,0
ГОСТ 12,"Полый технологический аппарат объемом 12 м3 рассчитан на максимальное избыточное давление 0,2 МПа (абсолютное давление 0,3 МПа) и предназначен для работы при атмосферном давлении с содержащей ацетон реакционной массой.",3.0,True,https://meganorm.ru/mega_doc/norm/gost_gosudarstvennyj-standart/5/gost_12_1_004-91_mezhgosudarstvennyy_standart_sistema.html,0
ГОСТ 12,"При наличии орошения в трубопроводе и использовании приемной емкости, находящейся под разрежением, длина трубопровода (по результатам экспериментов - до 30 м) не оказывает заметного влияния на максимальное давление взрыва.",3.0,True,https://meganorm.ru/mega_doc/norm/gost_gosudarstvennyj-standart/5/gost_12_1_004-91_mezhgosudarstvennyy_standart_sistema.html,0
ГОСТ 12,"Влияние условий истечения Если истечение горючей смеси и продуктов сгорания осуществляется через сбросный трубопровод, расположенный за разгерметизирующим элементом и имеющий диаметр, приблизительно равный диаметру сбросного отверстия, то значение фактора турбулизации вне зависимости от объема сосуда (до 15 м3) принимают (для сосудов со степенью негерметичности около , когда оснащение сосудов сбросным трубопроводом оправдано по соображениям разумного соотношения характерных размеров сосуда и трубопровода) при условии.",3.0,True,https://meganorm.ru/mega_doc/norm/gost_gosudarstvennyj-standart/5/gost_12_1_004-91_mezhgosudarstvennyy_standart_sistema.html,0
ГОСТ 12,"Влияние степени негерметичности аппарата Увеличение степени негерметичности в 10 раз (от 0,025 до 0,25), что равнозначно увеличению площади разгерметизации в 10 раз для одного и того же аппарата, приводит к возрастанию фактора турбулизации в 2 раза (для аппаратов объемом около 10 м3 с до ).",3.0,True,https://meganorm.ru/mega_doc/norm/gost_gosudarstvennyj-standart/5/gost_12_1_004-91_mezhgosudarstvennyy_standart_sistema.html,0
ГОСТ 12,Для сосудов объемом до 200 м3 различной формы с незначительными встроенными внутрь элементами значение фактора турбулизации не превышает.,3.0,True,https://meganorm.ru/mega_doc/norm/gost_gosudarstvennyj-standart/5/gost_12_1_004-91_mezhgosudarstvennyy_standart_sistema.html,0
ГОСТ 12,"Объем помещения составляет 10000 м3 (48 x 24 x 8,7).",3.0,True,https://meganorm.ru/mega_doc/norm/gost_gosudarstvennyj-standart/5/gost_12_1_004-91_mezhgosudarstvennyy_standart_sistema.html,0
ГОСТ 12,Свободный объем помещения равен 10000 м3.,3.0,True,https://meganorm.ru/mega_doc/norm/gost_gosudarstvennyj-standart/5/gost_12_1_004-91_mezhgosudarstvennyy_standart_sistema.html,0
ГОСТ 12,"Следовательно, принимаем, что весь разлившийся ацетон, кг, за время аварийной ситуации, равное 3600 с, испарится в объем помещения, т.е..",3.0,True,https://meganorm.ru/mega_doc/norm/gost_gosudarstvennyj-standart/5/gost_12_1_004-91_mezhgosudarstvennyy_standart_sistema.html,0
ГОСТ 12,К малоопасным относятся также негорючие вещества и материалы по п. 1.6 в горючей упаковке.,3.0,True,https://meganorm.ru/mega_doc/norm/gost_gosudarstvennyj-standart/5/gost_12_1_004-91_mezhgosudarstvennyy_standart_sistema.html,0
ГОСТ 12,"Расчет Объем ацетона, м3, вышедшего из трубопроводов, составляет , где - время автоматического отключения насоса, равное 2 мин.",3.0,True,https://meganorm.ru/mega_doc/norm/gost_gosudarstvennyj-standart/5/gost_12_1_004-91_mezhgosudarstvennyy_standart_sistema.html,0
ГОСТ 12,"Итак, безопасная площадь разгерметизации составляет в данном случае 0,175 м2, что равнозначно сбросному отверстию диаметром 0,47 м.",3.0,True,https://meganorm.ru/mega_doc/norm/gost_gosudarstvennyj-standart/5/gost_12_1_004-91_mezhgosudarstvennyy_standart_sistema.html,0
ГОСТ 12,"Известно, что фрикционные искры твердых сталей при энергиях соударения порядка 1000 Дж поджигают метановоздушные смеси с минимальной энергией зажигания 0,28 мДж.",3.0,True,https://meganorm.ru/mega_doc/norm/gost_gosudarstvennyj-standart/5/gost_12_1_004-91_mezhgosudarstvennyy_standart_sistema.html,0
ГОСТ 12,"Обследование показало, что за год наблюдалось 10 случаев заклинивания клапанов.",3.0,True,https://meganorm.ru/mega_doc/norm/gost_gosudarstvennyj-standart/5/gost_12_1_004-91_mezhgosudarstvennyy_standart_sistema.html,0
ГОСТ 12,"Тогда общее время существования взрывоопасного облака, занимающего 5% объема помещения и представляющего опасность при взрыве для целостности строительных конструкций и жизни людей, с учетом работы аварийной вентиляции будет равно.",3.0,True,https://meganorm.ru/mega_doc/norm/gost_gosudarstvennyj-standart/5/gost_12_1_004-91_mezhgosudarstvennyy_standart_sistema.html,0
ГОСТ 12,"Тогда время образования локального взрывоопасного облака, занимающего 5% объема цеха при работе вентиляции, будет равно.",3.0,True,https://meganorm.ru/mega_doc/norm/gost_gosudarstvennyj-standart/5/gost_12_1_004-91_mezhgosudarstvennyy_standart_sistema.html,0
ГОСТ 12,"Диаметр трубопроводов с этиленом равен 150 мм, температура этилена достигает 130 °C.",3.0,True,https://meganorm.ru/mega_doc/norm/gost_gosudarstvennyj-standart/5/gost_12_1_004-91_mezhgosudarstvennyy_standart_sistema.html,0
ГОСТ 12,Данные для расчета В качестве пожароопасного объекта взят резервуар с нефтью объемом 20000 м3.,3.0,True,https://meganorm.ru/mega_doc/norm/gost_gosudarstvennyj-standart/5/gost_12_1_004-91_mezhgosudarstvennyy_standart_sistema.html,0
ГОСТ 12,Время начала эвакуации принимаем равным 2 мин.,3.0,True,https://meganorm.ru/mega_doc/norm/gost_gosudarstvennyj-standart/5/gost_12_1_004-91_mezhgosudarstvennyy_standart_sistema.html,1
ГОСТ 12,Данные для расчета Отделение компрессии этилена расположено в одноэтажном производственном здании размерами в плане 20 x 12 м и высотой 10 м.,3.0,True,https://meganorm.ru/mega_doc/norm/gost_gosudarstvennyj-standart/5/gost_12_1_004-91_mezhgosudarstvennyy_standart_sistema.html,0
ГОСТ 12,Аппарат имеет рубашку обогрева (80 °C).,3.0,True,https://meganorm.ru/mega_doc/norm/gost_gosudarstvennyj-standart/5/gost_12_1_004-91_mezhgosudarstvennyy_standart_sistema.html,0
ГОСТ 12,"Реактор вместимостью 6 м3, в котором возможно образование изопропаноловоздушной стехиометрической смеси при давлении 0,2 МПа, содержит сложные вращающиеся детали.",3.0,True,https://meganorm.ru/mega_doc/norm/gost_gosudarstvennyj-standart/5/gost_12_1_004-91_mezhgosudarstvennyy_standart_sistema.html,0
ГОСТ 12,"Статистические данные показывают, что за анализируемый период времени наблюдался один случай разрушения деталей поршневой группы, в результате чего в цилиндре компрессора в течение 2 мин наблюдалось искрение.",3.0,True,https://meganorm.ru/mega_doc/norm/gost_gosudarstvennyj-standart/5/gost_12_1_004-91_mezhgosudarstvennyy_standart_sistema.html,0
ГОСТ 12,"Увеличение давления разгерметизации до ~ 0,2 МПа (при начальном давлении технологической среды 0,1 МПа) также приводит к исчезновению эффекта интенсификации взрыва.",3.0,True,https://meganorm.ru/mega_doc/norm/gost_gosudarstvennyj-standart/5/gost_12_1_004-91_mezhgosudarstvennyy_standart_sistema.html,0
ГОСТ 12,"Записанное относительно критериальное соотношение (159) принимает вид , а следовательно, максимально допустимое начальное давление горючей смеси в сосуде , т.е. не должно превышать 0,6 МПа. (Введено дополнительно, Изм. N 1.).",3.0,True,https://meganorm.ru/mega_doc/norm/gost_gosudarstvennyj-standart/5/gost_12_1_004-91_mezhgosudarstvennyy_standart_sistema.html,0
ГОСТ 12,Определение пожароопасных параметров тепловых источников интенсивности отказов элементов 5.1.,2.0,False,https://meganorm.ru/mega_doc/norm/gost_gosudarstvennyj-standart/5/gost_12_1_004-91_mezhgosudarstvennyy_standart_sistema.html,0
ГОСТ 12,"Расчет Оценку уровня безопасности определяем для людей, находящихся на 15-м этаже гостиницы (наиболее удаленном от выхода в безопасную зону) при наличии систем ПДЗ и ОЛП.",2.0,False,https://meganorm.ru/mega_doc/norm/gost_gosudarstvennyj-standart/5/gost_12_1_004-91_mezhgosudarstvennyy_standart_sistema.html,0
ГОСТ 12,"Значения температуры, концентраций токсичных компонентов продуктов горения и оптической плотности дыма в коридоре этажа пожара и в лестничной клетке определяются в результате решения системы уравнений теплогазообмена для помещений очага пожара, поэтажного коридора и лестничной клетки.",2.0,False,https://meganorm.ru/mega_doc/norm/gost_gosudarstvennyj-standart/5/gost_12_1_004-91_mezhgosudarstvennyy_standart_sistema.html,0
ГОСТ 12,В этом случае вероятность ( ) вычисляют по зависимости (24) где - необходимое время эвакуации из зальных помещений.,2.0,False,https://meganorm.ru/mega_doc/norm/gost_gosudarstvennyj-standart/5/gost_12_1_004-91_mezhgosudarstvennyy_standart_sistema.html,0
